"B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M","GEO_ID","NAME"
"Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","id","Geographic Area Name"
"5708","497","5359","492","67","89","0","19","127","88","0","19","11","21","144","125","30","50","114","112","1400000US25017361100","Census Tract 3611, Middlesex County, Massachusetts"
"7205","590","5551","589","582","288","0","19","407","189","0","19","346","113","319","156","113","91","206","126","1400000US25017361200","Census Tract 3612, Middlesex County, Massachusetts"
"6037","503","4664","736","106","76","0","19","1019","544","0","19","79","41","169","123","58","89","111","86","1400000US25017361300","Census Tract 3613, Middlesex County, Massachusetts"
"5232","21","4619","172","0","19","0","19","475","141","0","19","12","17","126","86","29","48","97","70","1400000US25017362100","Census Tract 3621, Middlesex County, Massachusetts"
"3339","349","2544","314","0","13","0","13","687","123","0","13","26","26","82","47","0","13","82","47","1400000US25017363103","Census Tract 3631.03, Middlesex County, Massachusetts"
"6139","596","4458","522","61","66","37","52","1484","386","12","23","0","19","87","59","8","13","79","58","1400000US25017363104","Census Tract 3631.04, Middlesex County, Massachusetts"
"4259","934","2419","327","747","868","0","13","811","141","0","13","30","40","252","239","169","199","83","86","1400000US25017363105","Census Tract 3631.05, Middlesex County, Massachusetts"
"2864","379","1590","409","77","48","0","13","812","236","0","13","43","41","342","302","0","13","342","302","1400000US25017363106","Census Tract 3631.06, Middlesex County, Massachusetts"
"3230","471","2393","255","2","4","0","13","827","390","0","13","8","13","0","13","0","13","0","13","1400000US25017363201","Census Tract 3632.01, Middlesex County, Massachusetts"
"3803","334","2533","292","1","3","0","13","1004","221","0","13","4","6","261","191","21","32","240","187","1400000US25017363202","Census Tract 3632.02, Middlesex County, Massachusetts"
"6310","542","5388","477","148","225","0","19","235","236","0","19","167","156","372","235","59","85","313","236","1400000US25017364101","Census Tract 3641.01, Middlesex County, Massachusetts"
"4590","544","4095","569","28","41","0","13","222","162","0","13","103","137","142","110","0","13","142","110","1400000US25017364102","Census Tract 3641.02, Middlesex County, Massachusetts"
"8280","674","6992","690","178","171","0","19","793","201","27","45","33","51","257","182","0","19","257","182","1400000US25017365100","Census Tract 3651, Middlesex County, Massachusetts"
"6345","784","5345","710","0","19","0","19","815","495","0","19","0","19","185","115","12","19","173","112","1400000US25017365201","Census Tract 3652.01, Middlesex County, Massachusetts"
"4623","408","3813","427","29","43","0","13","469","156","0","13","38","48","274","176","86","105","188","112","1400000US25017365202","Census Tract 3652.02, Middlesex County, Massachusetts"
"4702","425","3965","401","10","15","0","13","493","155","0","13","6","9","228","142","0","13","228","142","1400000US25017366100","Census Tract 3661, Middlesex County, Massachusetts"
"3758","439","3143","413","0","13","0","13","392","245","0","13","10","17","213","171","24","36","189","185","1400000US25017366201","Census Tract 3662.01, Middlesex County, Massachusetts"
"5363","500","4368","497","87","100","0","19","743","233","0","19","21","21","144","82","0","19","144","82","1400000US25017366202","Census Tract 3662.02, Middlesex County, Massachusetts"
"5183","388","4106","459","22","24","0","19","836","293","0","19","23","24","196","186","13","20","183","184","1400000US25017367100","Census Tract 3671, Middlesex County, Massachusetts"
"6920","387","5523","450","191","142","4","6","803","97","0","19","164","136","235","182","0","19","235","182","1400000US25017367200","Census Tract 3672, Middlesex County, Massachusetts"
"5221","506","4165","513","106","95","0","19","669","237","0","19","24","32","257","178","141","159","116","112","1400000US25017368101","Census Tract 3681.01, Middlesex County, Massachusetts"
"5338","1113","3681","660","427","264","0","19","968","520","0","19","114","154","148","123","16","27","132","121","1400000US25017368102","Census Tract 3681.02, Middlesex County, Massachusetts"
"3589","433","2967","326","208","229","0","13","201","118","0","13","113","106","100","96","9","15","91","94","1400000US25017368200","Census Tract 3682, Middlesex County, Massachusetts"
"4944","775","3034","688","201","140","92","120","887","544","0","13","463","275","267","146","141","87","126","95","1400000US25017368300","Census Tract 3683, Middlesex County, Massachusetts"
"7936","683","5969","652","512","257","0","19","1020","157","5","10","299","232","131","65","16","22","115","64","1400000US25017368400","Census Tract 3684, Middlesex County, Massachusetts"
"3052","439","1596","267","316","240","42","47","451","255","0","13","398","314","249","228","1","2","248","228","1400000US25017368500","Census Tract 3685, Middlesex County, Massachusetts"
"5526","757","3886","496","367","326","0","19","321","224","0","19","647","613","305","333","65","103","240","319","1400000US25017368600","Census Tract 3686, Middlesex County, Massachusetts"
"2773","473","1345","349","269","272","0","13","114","117","0","13","752","450","293","176","13","65","280","179","1400000US25017368700","Census Tract 3687, Middlesex County, Massachusetts"
"5273","486","3537","390","306","206","160","216","663","252","0","19","231","133","376","238","172","181","204","144","1400000US25017368800","Census Tract 3688, Middlesex County, Massachusetts"
"6008","964","4463","547","494","399","6","13","909","520","0","19","1","2","135","97","0","19","135","97","1400000US25017368901","Census Tract 3689.01, Middlesex County, Massachusetts"
"3281","417","1858","321","739","272","0","13","365","159","0","13","166","203","153","101","74","72","79","68","1400000US25017368902","Census Tract 3689.02, Middlesex County, Massachusetts"
"4099","421","2895","403","258","94","0","13","661","161","20","25","76","42","189","71","23","24","166","66","1400000US25017369000","Census Tract 3690, Middlesex County, Massachusetts"
"5557","514","4734","453","549","356","0","19","149","110","0","19","8","18","117","119","0","19","117","119","1400000US25017369100","Census Tract 3691, Middlesex County, Massachusetts"
"7266","692","5706","543","530","462","65","106","753","314","0","19","31","51","181","130","55","85","126","88","1400000US25017370101","Census Tract 3701.01, Middlesex County, Massachusetts"
"3884","558","2597","399","62","89","22","37","804","495","0","13","313","242","86","79","13","20","73","75","1400000US25017370103","Census Tract 3701.03, Middlesex County, Massachusetts"
"4014","728","3174","649","10","18","0","13","646","284","0","13","39","64","145","169","38","78","107","155","1400000US25017370104","Census Tract 3701.04, Middlesex County, Massachusetts"
"4358","585","3730","537","187","220","0","13","289","131","0","13","13","16","139","99","0","13","139","99","1400000US25017370201","Census Tract 3702.01, Middlesex County, Massachusetts"
"3610","316","3027","373","105","96","0","13","271","214","0","13","161","187","46","42","14","24","32","35","1400000US25017370202","Census Tract 3702.02, Middlesex County, Massachusetts"
"4172","534","3306","607","14","21","0","13","661","257","0","13","17","28","174","119","50","64","124","105","1400000US25017370301","Census Tract 3703.01, Middlesex County, Massachusetts"
"1682","504","1107","305","0","13","0","13","83","88","0","13","51","72","441","463","441","463","0","13","1400000US25017370302","Census Tract 3703.02, Middlesex County, Massachusetts"
"2861","505","2471","514","128","98","0","13","168","195","0","13","0","13","94","80","0","13","94","80","1400000US25017370401","Census Tract 3704.01, Middlesex County, Massachusetts"
"1889","248","1498","191","0","13","0","13","180","172","0","13","96","99","115","174","0","13","115","174","1400000US25017370402","Census Tract 3704.02, Middlesex County, Massachusetts"
"2013","311","1361","243","38","48","0","13","508","302","0","13","0","13","106","85","48","56","58","61","1400000US25017370403","Census Tract 3704.03, Middlesex County, Massachusetts"
"4479","534","3292","450","254","265","3","5","507","209","0","13","190","278","233","157","94","107","139","111","1400000US25017373100","Census Tract 3731, Middlesex County, Massachusetts"
"4973","527","3684","444","144","148","0","13","759","246","5","9","223","222","158","137","14","22","144","135","1400000US25017373200","Census Tract 3732, Middlesex County, Massachusetts"
"3323","382","2479","438","93","77","0","13","448","124","0","13","84","101","219","145","0","13","219","145","1400000US25017373300","Census Tract 3733, Middlesex County, Massachusetts"
"3469","652","2656","612","52","51","36","72","371","122","0","13","152","141","202","101","1","4","201","101","1400000US25017373400","Census Tract 3734, Middlesex County, Massachusetts"
"5988","526","4908","485","180","135","0","19","658","211","0","19","68","72","174","84","41","47","133","73","1400000US25017373500","Census Tract 3735, Middlesex County, Massachusetts"
"6510","476","5089","406","163","90","8","15","737","180","0","19","122","70","391","198","42","33","349","198","1400000US25017373600","Census Tract 3736, Middlesex County, Massachusetts"
"3977","437","3142","423","199","189","0","13","435","167","0","13","35","45","166","135","8","13","158","136","1400000US25017373700","Census Tract 3737, Middlesex County, Massachusetts"
"5641","570","4114","533","409","300","0","19","859","252","0","19","52","44","207","149","29","34","178","145","1400000US25017373800","Census Tract 3738, Middlesex County, Massachusetts"
"2842","437","2177","442","184","198","0","13","352","160","0","13","0","13","129","117","0","13","129","117","1400000US25017373901","Census Tract 3739.01, Middlesex County, Massachusetts"
"3729","633","2867","578","50","60","0","13","600","181","0","13","148","170","64","73","51","67","13","23","1400000US25017373902","Census Tract 3739.02, Middlesex County, Massachusetts"
"4796","471","3372","521","61","47","0","13","1125","281","6","12","145","102","87","77","9","11","78","77","1400000US25017374000","Census Tract 3740, Middlesex County, Massachusetts"
"5106","615","3158","408","171","101","24","37","1444","402","0","19","112","98","197","128","86","75","111","87","1400000US25017374100","Census Tract 3741, Middlesex County, Massachusetts"
"4407","628","3483","622","84","71","0","13","582","155","0","13","36","46","222","144","7","12","215","145","1400000US25017374200","Census Tract 3742, Middlesex County, Massachusetts"
"3519","465","3075","448","16","24","0","13","341","107","0","13","6","9","81","76","0","13","81","76","1400000US25017374300","Census Tract 3743, Middlesex County, Massachusetts"
"5673","581","4321","441","92","102","0","19","995","408","0","19","28","45","237","157","38","43","199","152","1400000US25017374400","Census Tract 3744, Middlesex County, Massachusetts"
"4402","454","3481","360","138","121","0","13","477","233","0","13","52","51","254","155","0","13","254","155","1400000US25017374500","Census Tract 3745, Middlesex County, Massachusetts"
"5426","516","4495","533","149","97","0","19","518","231","0","19","49","62","215","171","33","41","182","165","1400000US25017374600","Census Tract 3746, Middlesex County, Massachusetts"
"4809","528","3285","494","31","33","0","13","1347","360","0","13","0","13","146","121","45","69","101","97","1400000US25017374700","Census Tract 3747, Middlesex County, Massachusetts"
"5253","499","4046","482","136","55","27","26","835","156","0","19","48","46","161","85","18","23","143","88","1400000US25017374800","Census Tract 3748, Middlesex County, Massachusetts"
"5221","447","4528","442","162","123","0","19","391","109","6","11","12","25","122","71","1","2","121","71","1400000US25017382100","Census Tract 3821, Middlesex County, Massachusetts"
"5322","568","4639","576","107","100","0","19","285","169","0","19","157","196","134","103","0","19","134","103","1400000US25017382200","Census Tract 3822, Middlesex County, Massachusetts"
"6086","544","5220","664","77","111","19","29","482","306","0","19","24","35","264","256","195","247","69","79","1400000US25017382300","Census Tract 3823, Middlesex County, Massachusetts"
"5363","525","4719","622","218","158","0","19","411","293","0","19","0","19","15","23","0","19","15","23","1400000US25017382400","Census Tract 3824, Middlesex County, Massachusetts"
"4935","973","4084","968","93","84","22","34","675","202","0","13","22","24","39","38","18","28","21","25","1400000US25017382500","Census Tract 3825, Middlesex County, Massachusetts"
"4316","638","1952","271","47","48","15","25","1896","682","0","13","97","126","309","157","161","163","148","114","1400000US25017382601","Census Tract 3826.01, Middlesex County, Massachusetts"
"4801","485","3554","373","96","62","1","3","974","282","0","13","54","60","122","98","0","13","122","98","1400000US25017382602","Census Tract 3826.02, Middlesex County, Massachusetts"
"3301","471","2075","420","146","102","30","68","22","26","0","13","947","412","81","68","42","50","39","45","1400000US25017383101","Census Tract 3831.01, Middlesex County, Massachusetts"
"5954","719","2271","537","1210","396","12","19","12","18","0","19","1758","409","691","367","257","270","434","263","1400000US25017383102","Census Tract 3831.02, Middlesex County, Massachusetts"
"5945","820","3039","536","343","352","32","47","346","186","0","19","1847","728","338","170","151","126","187","152","1400000US25017383200","Census Tract 3832, Middlesex County, Massachusetts"
"3232","561","1883","580","267","190","0","13","467","252","0","13","230","174","385","275","108","88","277","278","1400000US25017383300","Census Tract 3833, Middlesex County, Massachusetts"
"2876","717","1645","416","94","95","0","13","135","147","0","13","804","453","198","291","198","291","0","13","1400000US25017383401","Census Tract 3834.01, Middlesex County, Massachusetts"
"3742","600","2370","619","86","117","127","174","212","121","0","13","740","618","207","238","128","202","79","124","1400000US25017383402","Census Tract 3834.02, Middlesex County, Massachusetts"
"4493","466","2737","448","405","219","0","13","499","195","0","13","590","333","262","174","132","151","130","82","1400000US25017383501","Census Tract 3835.01, Middlesex County, Massachusetts"
"3973","686","2464","344","195","98","6","10","534","441","0","13","471","207","303","299","227","295","76","61","1400000US25017383502","Census Tract 3835.02, Middlesex County, Massachusetts"
"6636","780","4984","927","428","293","0","19","795","554","0","19","290","236","139","126","77","78","62","100","1400000US25017383600","Census Tract 3836, Middlesex County, Massachusetts"
"5028","603","4108","433","130","93","0","19","373","261","0","19","387","348","30","44","0","19","30","44","1400000US25017383700","Census Tract 3837, Middlesex County, Massachusetts"
"6700","1271","5628","1255","99","88","0","19","668","209","0","19","129","109","176","159","0","19","176","159","1400000US25017383800","Census Tract 3838, Middlesex County, Massachusetts"
