"B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","id","Geographic Area Name"
"3352","333","1903","433","554","290","0","12","346","243","0","12","258","195","291","279","194","261","97","116","1400000US51510200106","Census Tract 2001.06, Alexandria city, Virginia"
"6181","499","3865","505","1080","313","22","33","832","389","0","17","254","275","128","97","0","17","128","97","1400000US51510200107","Census Tract 2001.07, Alexandria city, Virginia"
"3336","286","2537","311","545","140","0","12","117","91","24","36","23","28","90","99","0","12","90","99","1400000US51510200201","Census Tract 2002.01, Alexandria city, Virginia"
"1825","111","1596","109","65","46","0","12","73","45","0","12","0","12","91","65","13","19","78","55","1400000US51510200202","Census Tract 2002.02, Alexandria city, Virginia"
"3275","389","1744","340","777","230","8","12","287","155","0","12","293","245","166","113","41","47","125","110","1400000US51510200301","Census Tract 2003.01, Alexandria city, Virginia"
"4981","484","2289","347","1699","485","0","12","549","272","0","12","263","170","181","141","24","42","157","135","1400000US51510200302","Census Tract 2003.02, Alexandria city, Virginia"
"4965","437","2590","430","1470","395","8","19","312","142","0","12","57","63","528","376","400","359","128","75","1400000US51510200303","Census Tract 2003.03, Alexandria city, Virginia"
"1258","198","797","150","210","125","43","50","160","96","0","12","14","22","34","37","0","12","34","37","1400000US51510200403","Census Tract 2004.03, Alexandria city, Virginia"
"3845","311","2888","290","537","275","0","12","245","162","0","12","21","29","154","105","34","43","120","89","1400000US51510200404","Census Tract 2004.04, Alexandria city, Virginia"
"6795","797","3056","762","2293","564","0","17","489","250","0","17","344","288","613","382","254","320","359","210","1400000US51510200405","Census Tract 2004.05, Alexandria city, Virginia"
