"GEO_ID","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M","NAME"
"id","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Geographic Area Name"
"1400000US24033803612","2942","324","356","178","2413","304","0","127","54","63","0","127","41","52","78","73","0","127","78","73","Census Tract 8036.12, Prince George's County, Maryland"
"1400000US24033803613","4372","541","786","355","3010","520","0","127","175","136","0","127","298","182","103","164","0","127","103","164","Census Tract 8036.13, Prince George's County, Maryland"
"1400000US24033803700","2382","217","1120","198","960","144","5","9","15","16","0","127","199","105","83","74","15","17","68","71","Census Tract 8037, Prince George's County, Maryland"
"1400000US24033803801","2102","206","724","244","1134","161","24","34","54","86","0","127","165","128","1","9","0","127","1","9","Census Tract 8038.01, Prince George's County, Maryland"
"1400000US24033803803","5708","554","1263","411","3366","507","53","85","48","48","0","127","656","417","322","256","111","104","211","217","Census Tract 8038.03, Prince George's County, Maryland"
"1400000US24033803900","4156","554","1451","557","1245","310","0","127","9","14","0","127","1390","535","61","76","49","73","12","21","Census Tract 8039, Prince George's County, Maryland"
"1400000US24033804001","4828","367","268","125","4203","368","15","24","27","33","0","127","237","235","78","52","47","42","31","35","Census Tract 8040.01, Prince George's County, Maryland"
"1400000US24033804002","4057","353","1439","528","1425","383","0","127","290","212","0","127","860","452","43","49","0","127","43","49","Census Tract 8040.02, Prince George's County, Maryland"
"1400000US24033804101","2981","303","534","208","2121","327","0","127","32","43","0","127","177","151","117","81","6","11","111","84","Census Tract 8041.01, Prince George's County, Maryland"
"1400000US24033804102","6673","780","2009","715","4206","566","0","127","112","109","0","127","102","99","244","264","111","121","133","153","Census Tract 8041.02, Prince George's County, Maryland"
"1400000US24033804200","3136","292","1591","276","1168","295","0","127","28","34","0","127","49","46","300","276","0","127","300","276","Census Tract 8042, Prince George's County, Maryland"
"1400000US24033804300","3753","381","971","442","2296","387","0","127","0","127","0","127","475","403","11","16","0","127","11","16","Census Tract 8043, Prince George's County, Maryland"
"1400000US24033804400","2489","214","716","184","992","199","0","127","153","82","0","127","545","173","83","45","16","14","67","43","Census Tract 8044, Prince George's County, Maryland"
"1400000US24033804600","2951","227","1077","247","1075","249","0","127","18","22","0","127","719","277","62","64","2","4","60","64","Census Tract 8046, Prince George's County, Maryland"
"1400000US24033804700","3633","280","1402","350","1466","298","0","127","81","56","39","59","565","271","80","67","62","61","18","32","Census Tract 8047, Prince George's County, Maryland"
"1400000US24033804801","2413","322","159","183","1929","330","0","127","0","127","0","127","309","213","16","26","0","127","16","26","Census Tract 8048.01, Prince George's County, Maryland"
"1400000US24033804802","2744","371","286","315","1737","376","0","127","137","113","0","127","531","299","53","91","0","127","53","91","Census Tract 8048.02, Prince George's County, Maryland"
"1400000US24033804900","4747","818","339","222","3866","686","51","66","36","55","0","127","342","319","113","106","66","90","47","39","Census Tract 8049, Prince George's County, Maryland"
"1400000US24033805000","5250","595","502","273","3115","483","0","127","37","54","0","127","1216","494","380","258","54","58","326","250","Census Tract 8050, Prince George's County, Maryland"
"1400000US24033805101","3780","353","929","310","1434","252","26","35","80","55","0","127","1093","391","218","216","25","39","193","212","Census Tract 8051.01, Prince George's County, Maryland"
"1400000US24033805201","4072","453","410","385","2089","277","30","29","25","102","0","127","1436","401","82","73","0","127","82","73","Census Tract 8052.01, Prince George's County, Maryland"
"1400000US24033805202","4010","413","756","293","2777","441","0","127","8","15","0","127","303","260","166","170","109","161","57","54","Census Tract 8052.02, Prince George's County, Maryland"
"1400000US24033805500","3252","477","823","457","1183","317","0","127","105","93","0","127","908","409","233","162","12","20","221","165","Census Tract 8055, Prince George's County, Maryland"
"1400000US24033805601","6052","527","1149","396","406","173","0","127","80","118","116","180","4107","651","194","221","51","61","143","207","Census Tract 8056.01, Prince George's County, Maryland"
"1400000US24033805602","4958","567","1247","384","419","185","0","127","0","127","47","78","3139","651","106","127","42","50","64","108","Census Tract 8056.02, Prince George's County, Maryland"
"1400000US24033805700","5449","613","1180","384","1618","276","24","32","216","171","0","127","2293","607","118","93","89","89","29","36","Census Tract 8057, Prince George's County, Maryland"
"1400000US24033805801","4888","611","871","508","1580","421","21","39","6","11","32","57","2121","737","257","241","152","207","105","108","Census Tract 8058.01, Prince George's County, Maryland"
"1400000US24033805802","3722","520","586","251","1241","250","0","127","85","106","0","127","1559","594","251","275","40","63","211","266","Census Tract 8058.02, Prince George's County, Maryland"
"1400000US24033805904","3383","450","1161","316","1237","461","0","127","368","198","0","127","600","384","17","49","0","127","17","49","Census Tract 8059.04, Prince George's County, Maryland"
"1400000US24033805906","3008","534","934","483","1028","224","0","127","177","160","0","127","718","338","151","118","0","127","151","118","Census Tract 8059.06, Prince George's County, Maryland"
"1400000US24033805907","3864","531","614","315","2042","380","101","103","30","35","0","127","1037","433","40","51","0","127","40","51","Census Tract 8059.07, Prince George's County, Maryland"
"1400000US24033805908","2324","349","150","117","1511","384","0","127","126","103","0","127","537","369","0","127","0","127","0","127","Census Tract 8059.08, Prince George's County, Maryland"
"1400000US24033805909","4245","542","1100","331","2077","528","0","127","278","208","0","127","744","580","46","47","10","17","36","43","Census Tract 8059.09, Prince George's County, Maryland"
"1400000US24033806000","4789","563","715","275","1544","320","20","27","333","212","0","127","2134","630","43","53","0","127","43","53","Census Tract 8060, Prince George's County, Maryland"
"1400000US24033806100","4734","429","2154","586","1749","400","7","12","142","95","0","127","504","343","178","140","0","127","178","140","Census Tract 8061, Prince George's County, Maryland"
"1400000US24033806200","4167","357","2475","428","1408","379","6","14","33","54","0","127","198","167","47","44","15","24","32","38","Census Tract 8062, Prince George's County, Maryland"
"1400000US24033806300","1978","250","840","171","637","165","0","127","17","15","0","127","421","200","63","61","0","127","63","61","Census Tract 8063, Prince George's County, Maryland"
"1400000US24033806400","3285","131","2657","157","254","75","0","127","204","75","0","127","69","64","101","78","32","49","69","58","Census Tract 8064, Prince George's County, Maryland"
"1400000US24033806501","5188","285","2531","462","1671","361","12","19","95","109","0","127","837","447","42","76","42","76","0","127","Census Tract 8065.01, Prince George's County, Maryland"
"1400000US24033806601","4223","584","1907","515","1228","319","0","127","75","91","7","12","947","599","59","67","10","17","49","66","Census Tract 8066.01, Prince George's County, Maryland"
"1400000US24033806602","4482","426","1436","353","2177","416","0","127","236","129","0","127","534","391","99","66","30","39","69","53","Census Tract 8066.02, Prince George's County, Maryland"
"1400000US24033806706","3545","409","1448","289","1663","275","0","127","289","133","0","127","0","127","145","111","0","127","145","111","Census Tract 8067.06, Prince George's County, Maryland"
"1400000US24033806708","4876","692","2537","349","1498","884","0","127","621","271","0","127","42","68","178","148","0","127","178","148","Census Tract 8067.08, Prince George's County, Maryland"
"1400000US24033806710","6230","464","1337","357","3965","531","0","127","793","169","0","127","18","30","117","135","0","127","117","135","Census Tract 8067.10, Prince George's County, Maryland"
"1400000US24033806711","3764","528","702","242","2629","557","0","127","177","116","0","127","194","174","62","70","0","127","62","70","Census Tract 8067.11, Prince George's County, Maryland"
"1400000US24033806712","2876","338","589","182","1780","382","12","19","260","212","0","127","29","37","206","160","21","27","185","160","Census Tract 8067.12, Prince George's County, Maryland"
"1400000US24033806713","3533","387","518","359","2372","425","0","127","527","354","0","127","82","99","34","34","0","127","34","34","Census Tract 8067.13, Prince George's County, Maryland"
"1400000US24033806714","3108","447","649","384","2071","428","78","121","49","60","0","127","246","211","15","26","0","127","15","26","Census Tract 8067.14, Prince George's County, Maryland"
"1400000US24033806800","3926","311","2443","223","515","121","19","23","504","296","25","40","290","188","130","79","21","32","109","72","Census Tract 8068, Prince George's County, Maryland"
"1400000US24033806900","4377","595","2477","513","557","286","8","16","542","350","0","127","499","360","294","266","36","46","258","259","Census Tract 8069, Prince George's County, Maryland"
"1400000US24033807000","5238","660","3206","547","757","308","0","127","757","262","0","127","380","283","138","91","0","127","138","91","Census Tract 8070, Prince George's County, Maryland"
"1400000US24033807102","2666","309","1727","414","662","394","0","127","180","109","12","18","45","49","40","64","0","127","40","64","Census Tract 8071.02, Prince George's County, Maryland"
"1400000US24033807200","15160","1201","10836","901","1808","338","34","45","1664","341","18","31","347","134","453","167","35","41","418","163","Census Tract 8072, Prince George's County, Maryland"
"1400000US24033807301","3397","407","1196","263","962","285","0","127","1102","329","0","127","44","68","93","87","20","32","73","80","Census Tract 8073.01, Prince George's County, Maryland"
"1400000US24033807304","2052","305","556","154","395","120","201","233","101","75","0","127","730","229","69","72","22","37","47","61","Census Tract 8073.04, Prince George's County, Maryland"
"1400000US24033807305","3538","296","973","323","1409","297","0","127","331","118","0","127","728","315","97","73","28","29","69","65","Census Tract 8073.05, Prince George's County, Maryland"
"1400000US24033807404","4500","395","1983","311","1093","235","0","127","551","144","0","127","726","338","147","92","37","51","110","77","Census Tract 8074.04, Prince George's County, Maryland"
"1400000US24033807405","5016","343","3001","297","862","218","0","127","671","163","0","127","295","194","187","114","30","43","157","106","Census Tract 8074.05, Prince George's County, Maryland"
"1400000US24033807407","5827","385","1644","267","2366","317","24","35","1205","265","0","127","432","246","156","125","0","127","156","125","Census Tract 8074.07, Prince George's County, Maryland"
"1400000US24033807408","5290","436","3095","384","1309","189","0","127","503","134","0","127","49","58","334","233","0","127","334","233","Census Tract 8074.08, Prince George's County, Maryland"
"1400000US24033807409","3494","425","720","308","1707","340","0","127","328","215","30","45","550","327","159","169","0","127","159","169","Census Tract 8074.09, Prince George's County, Maryland"
"1400000US24033807410","3609","377","836","330","1991","281","14","23","336","242","0","127","374","141","58","50","11","21","47","47","Census Tract 8074.10, Prince George's County, Maryland"
"1400000US51013100100","4504","270","3984","277","116","113","0","127","252","94","13","20","13","19","126","90","34","51","92","76","Census Tract 1001, Arlington County, Virginia"
"1400000US51013100200","5934","343","5367","365","124","96","0","127","176","79","0","127","20","31","247","142","0","127","247","142","Census Tract 1002, Arlington County, Virginia"
"1400000US51013100300","5905","476","5179","420","198","108","0","127","219","116","13","26","62","58","234","116","24","36","210","108","Census Tract 1003, Arlington County, Virginia"
"1400000US51013100400","3350","199","3169","206","0","127","0","127","109","85","0","127","18","24","54","52","0","127","54","52","Census Tract 1004, Arlington County, Virginia"
"1400000US51013100500","4509","206","4009","239","0","127","19","23","264","179","0","127","12","21","205","115","14","22","191","114","Census Tract 1005, Arlington County, Virginia"
"1400000US51013100600","2994","272","2273","239","161","80","0","127","368","241","0","127","44","39","148","104","61","82","87","66","Census Tract 1006, Arlington County, Virginia"
"1400000US51013100700","4787","259","3772","312","199","120","185","121","425","138","18","31","0","127","188","115","43","49","145","112","Census Tract 1007, Arlington County, Virginia"
"1400000US51013100800","1444","220","534","155","430","145","0","127","81","56","14","16","283","182","102","101","55","87","47","50","Census Tract 1008, Arlington County, Virginia"
"1400000US51013100900","4036","340","3006","349","177","168","6","10","307","175","0","127","456","139","84","82","25","41","59","68","Census Tract 1009, Arlington County, Virginia"
"1400000US51013101000","3157","236","2596","292","119","88","0","127","291","170","0","127","42","55","109","89","0","127","109","89","Census Tract 1010, Arlington County, Virginia"
"1400000US51013101100","5229","276","4476","356","140","153","0","127","435","222","0","127","8","12","170","115","0","127","170","115","Census Tract 1011, Arlington County, Virginia"
"1400000US51013101200","3403","202","2902","184","89","140","0","127","235","109","0","127","71","94","106","103","0","127","106","103","Census Tract 1012, Arlington County, Virginia"
"1400000US51013101300","5928","445","5080","369","37","36","0","127","399","130","0","127","299","352","113","88","11","18","102","84","Census Tract 1013, Arlington County, Virginia"
"1400000US51013101401","1244","180","1045","251","77","77","0","127","67","81","0","127","0","127","55","65","0","127","55","65","Census Tract 1014.01, Arlington County, Virginia"
"1400000US51013101402","2566","229","2413","208","0","127","0","127","146","111","0","127","7","13","0","127","0","127","0","127","Census Tract 1014.02, Arlington County, Virginia"
"1400000US51013101403","5055","350","4089","358","146","96","11","18","701","188","15","27","93","87","0","127","0","127","0","127","Census Tract 1014.03, Arlington County, Virginia"
"1400000US51013101404","3420","294","2724","302","143","178","0","127","453","108","0","127","65","113","35","44","0","127","35","44","Census Tract 1014.04, Arlington County, Virginia"
"1400000US51013101500","7436","489","6099","413","219","129","0","127","532","211","13","21","256","201","317","181","141","125","176","126","Census Tract 1015, Arlington County, Virginia"
"1400000US51013101601","1506","249","1060","178","20","33","0","127","174","137","0","127","218","307","34","49","0","127","34","49","Census Tract 1016.01, Arlington County, Virginia"
"1400000US51013101602","1408","118","1203","129","57","81","6","12","122","77","0","127","20","24","0","127","0","127","0","127","Census Tract 1016.02, Arlington County, Virginia"
"1400000US51013101603","3092","288","2559","283","49","56","12","20","340","149","10","18","75","60","47","41","0","127","47","41","Census Tract 1016.03, Arlington County, Virginia"
"1400000US51013101701","3348","348","2208","313","339","125","12","21","589","203","0","127","71","46","129","85","48","61","81","63","Census Tract 1017.01, Arlington County, Virginia"
"1400000US51013101702","3966","418","2228","306","175","134","0","127","1157","245","0","127","296","266","110","79","0","127","110","79","Census Tract 1017.02, Arlington County, Virginia"
"1400000US51013101703","2458","368","1610","273","99","107","0","127","497","292","0","127","0","127","252","241","155","233","97","69","Census Tract 1017.03, Arlington County, Virginia"
"1400000US51013101801","2091","287","1501","237","108","100","12","20","347","214","0","127","30","35","93","99","61","95","32","37","Census Tract 1018.01, Arlington County, Virginia"
"1400000US51013101802","5445","414","3832","370","453","287","7","11","573","311","0","127","352","225","228","185","172","175","56","47","Census Tract 1018.02, Arlington County, Virginia"
"1400000US51013101803","4286","329","3063","384","501","298","0","127","376","176","0","127","36","55","310","197","181","177","129","86","Census Tract 1018.03, Arlington County, Virginia"
"1400000US51013101900","2453","139","2233","173","35","51","0","127","127","102","0","127","0","127","58","64","0","127","58","64","Census Tract 1019, Arlington County, Virginia"
"1400000US51013102001","1584","275","852","200","66","50","3","9","180","120","0","127","478","221","5","15","0","127","5","15","Census Tract 1020.01, Arlington County, Virginia"
"1400000US51013102002","1483","273","1154","363","108","70","11","16","104","60","3","13","0","127","103","148","12","22","91","143","Census Tract 1020.02, Arlington County, Virginia"
"1400000US51013102003","3708","483","1725","223","227","85","23","33","310","134","0","127","1259","457","164","105","20","32","144","87","Census Tract 1020.03, Arlington County, Virginia"
"1400000US51013102100","2503","295","1718","238","28","31","24","33","467","114","0","127","40","60","226","163","0","127","226","163","Census Tract 1021, Arlington County, Virginia"
"1400000US51013102200","6722","587","2453","559","1291","324","22","31","484","240","0","127","1889","485","583","304","346","230","237","157","Census Tract 1022, Arlington County, Virginia"
"1400000US51013102301","1329","171","1061","174","0","127","33","37","77","84","0","127","87","92","71","59","30","48","41","44","Census Tract 1023.01, Arlington County, Virginia"
"1400000US51013102302","4467","368","2112","492","254","182","0","127","347","200","0","127","1607","622","147","93","87","80","60","59","Census Tract 1023.02, Arlington County, Virginia"
"1400000US51013102400","3512","456","2225","289","365","166","4","6","315","155","0","127","403","405","200","154","33","56","167","151","Census Tract 1024, Arlington County, Virginia"
"1400000US51013102500","4708","521","2565","465","809","235","50","53","650","369","0","127","443","292","191","120","86","119","105","72","Census Tract 1025, Arlington County, Virginia"
"1400000US51013102600","3357","349","2216","357","309","168","0","127","385","234","0","127","341","279","106","134","77","127","29","37","Census Tract 1026, Arlington County, Virginia"
"1400000US51013102701","3621","420","644","214","965","331","19","32","591","293","0","127","1277","478","125","99","48","67","77","66","Census Tract 1027.01, Arlington County, Virginia"
"1400000US51013102702","1415","257","657","252","154","111","0","127","194","166","0","127","365","285","45","39","13","20","32","35","Census Tract 1027.02, Arlington County, Virginia"
"1400000US51013102801","5697","516","2752","433","1035","327","33","36","907","248","59","89","552","351","359","199","133","130","226","185","Census Tract 1028.01, Arlington County, Virginia"
"1400000US51013102802","1208","121","985","141","157","143","0","127","66","79","0","127","0","127","0","127","0","127","0","127","Census Tract 1028.02, Arlington County, Virginia"
"1400000US51013102901","2560","199","2350","199","70","55","0","127","65","68","0","127","0","127","75","66","0","127","75","66","Census Tract 1029.01, Arlington County, Virginia"
"1400000US51013102902","4080","343","3250","273","226","120","0","127","174","100","0","127","395","303","35","60","35","60","0","127","Census Tract 1029.02, Arlington County, Virginia"
"1400000US51013103000","3319","249","2869","249","34","36","11","17","159","96","0","127","11","17","235","143","0","127","235","143","Census Tract 1030, Arlington County, Virginia"
"1400000US51013103100","4743","648","1195","270","2152","407","0","127","250","154","0","127","1051","594","95","133","16","88","79","93","Census Tract 1031, Arlington County, Virginia"
"1400000US51013103200","5072","558","2495","363","805","241","57","63","526","224","0","127","749","462","440","234","219","149","221","142","Census Tract 1032, Arlington County, Virginia"
"1400000US51013103300","2312","418","892","238","702","204","0","127","469","406","0","127","179","161","70","57","0","127","70","57","Census Tract 1033, Arlington County, Virginia"
"1400000US51013103401","1666","1184","1360","963","214","230","14","24","40","38","0","127","18","14","20","22","18","22","2","3","Census Tract 1034.01, Arlington County, Virginia"
"1400000US51013103402","3864","413","2767","321","627","299","13","21","320","151","0","127","63","70","74","55","0","127","74","55","Census Tract 1034.02, Arlington County, Virginia"
"1400000US51013103501","3151","380","2518","353","77","57","23","30","420","151","0","127","85","83","28","29","23","26","5","14","Census Tract 1035.01, Arlington County, Virginia"
"1400000US51013103502","2828","364","1913","337","345","133","21","33","343","149","0","127","105","116","101","111","66","96","35","46","Census Tract 1035.02, Arlington County, Virginia"
"1400000US51013103503","3585","326","2576","297","299","98","32","52","564","236","0","127","68","77","46","39","26","32","20","23","Census Tract 1035.03, Arlington County, Virginia"
"1400000US51013103601","2295","283","1975","317","77","83","0","127","195","95","0","127","0","127","48","50","13","20","35","46","Census Tract 1036.01, Arlington County, Virginia"
"1400000US51013103602","1088","149","798","182","6","9","0","127","141","70","0","127","105","132","38","34","0","127","38","34","Census Tract 1036.02, Arlington County, Virginia"
"1400000US51013103700","2300","246","2082","261","43","46","0","127","44","38","0","127","104","76","27","25","16","19","11","17","Census Tract 1037, Arlington County, Virginia"
"1400000US51013103800","4308","472","2186","295","1215","378","29","33","219","146","0","127","579","329","80","65","21","32","59","59","Census Tract 1038, Arlington County, Virginia"
"1400000US51013980100","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 9801, Arlington County, Virginia"
"1400000US51013980200","28","25","20","16","0","127","8","12","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 9802, Arlington County, Virginia"
"1400000US51510200102","4088","422","2110","353","898","227","52","63","525","302","0","127","503","283","0","127","0","127","0","127","Census Tract 2001.02, Alexandria city, Virginia"
"1400000US51510200103","7367","718","2405","513","3132","540","0","127","640","230","0","127","1008","522","182","172","18","47","164","169","Census Tract 2001.03, Alexandria city, Virginia"
"1400000US51510200104","3565","483","1285","319","1050","234","0","127","257","164","0","127","762","408","211","137","8","15","203","138","Census Tract 2001.04, Alexandria city, Virginia"
"1400000US51510200105","3918","569","960","214","2373","640","0","127","442","205","0","127","34","40","109","81","32","50","77","68","Census Tract 2001.05, Alexandria city, Virginia"
"1400000US51510200106","2920","474","1764","377","599","209","0","127","364","188","0","127","132","149","61","82","61","82","0","127","Census Tract 2001.06, Alexandria city, Virginia"
"1400000US51510200107","5089","582","3333","485","724","205","19","30","562","283","0","127","252","264","199","128","0","127","199","128","Census Tract 2001.07, Alexandria city, Virginia"
"1400000US51510200201","3126","403","2136","393","643","278","0","127","201","160","0","127","21","33","125","123","27","41","98","118","Census Tract 2002.01, Alexandria city, Virginia"
"1400000US51510200202","1485","120","1344","137","100","75","0","127","31","37","0","127","0","127","10","18","0","127","10","18","Census Tract 2002.02, Alexandria city, Virginia"
"1400000US51510200301","2745","365","1439","247","821","216","0","127","117","89","0","127","330","236","38","42","0","127","38","42","Census Tract 2003.01, Alexandria city, Virginia"
"1400000US51510200302","4098","366","2235","341","1115","342","0","127","179","109","0","127","193","125","376","271","2","16","374","272","Census Tract 2003.02, Alexandria city, Virginia"
"1400000US51510200303","4489","536","2401","390","1237","266","0","127","543","211","0","127","45","58","263","208","110","142","153","155","Census Tract 2003.03, Alexandria city, Virginia"
"1400000US51510200403","1331","214","922","251","263","154","0","127","117","69","0","127","13","21","16","27","0","127","16","27","Census Tract 2004.03, Alexandria city, Virginia"
"1400000US51510200404","3390","253","2673","236","151","123","0","127","232","154","158","159","20","35","156","157","0","127","156","157","Census Tract 2004.04, Alexandria city, Virginia"
"1400000US51510200405","6658","680","3246","542","2535","539","68","86","371","160","0","127","258","273","180","105","0","127","180","105","Census Tract 2004.05, Alexandria city, Virginia"
"1400000US51510200406","4392","566","1740","468","1902","370","15","20","275","141","0","127","306","380","154","135","20","32","134","129","Census Tract 2004.06, Alexandria city, Virginia"
"1400000US51510200407","3932","255","2907","316","486","184","14","22","419","140","0","127","53","63","53","49","0","127","53","49","Census Tract 2004.07, Alexandria city, Virginia"
"1400000US51510200500","4207","406","1943","317","1707","472","0","127","106","87","0","127","75","116","376","261","204","196","172","134","Census Tract 2005, Alexandria city, Virginia"
"1400000US51510200600","4607","383","2551","290","1288","236","0","127","415","186","0","127","115","119","238","237","33","44","205","231","Census Tract 2006, Alexandria city, Virginia"
"1400000US51510200701","746","105","626","127","30","47","0","127","60","52","0","127","30","43","0","127","0","127","0","127","Census Tract 2007.01, Alexandria city, Virginia"
"1400000US51510200702","3013","325","2395","318","267","88","51","44","207","113","0","127","70","47","23","23","0","127","23","23","Census Tract 2007.02, Alexandria city, Virginia"
"1400000US51510200703","2521","330","1381","261","898","226","0","127","160","102","0","127","67","59","15","25","0","127","15","25","Census Tract 2007.03, Alexandria city, Virginia"
"1400000US51510200801","2704","200","1980","208","402","222","0","127","148","87","0","127","68","105","106","93","0","127","106","93","Census Tract 2008.01, Alexandria city, Virginia"
"1400000US51510200802","2876","275","2166","276","296","175","13","20","46","37","0","127","290","285","65","59","0","127","65","59","Census Tract 2008.02, Alexandria city, Virginia"
"1400000US51510200900","4923","252","4587","268","37","38","0","127","143","96","0","127","0","127","156","119","0","127","156","119","Census Tract 2009, Alexandria city, Virginia"
"1400000US51510201000","2597","219","2291","211","119","92","0","127","66","55","0","127","45","54","76","65","5","35","71","53","Census Tract 2010, Alexandria city, Virginia"
"1400000US51510201100","2911","201","2405","236","118","91","21","26","110","116","0","127","139","144","118","80","45","44","73","70","Census Tract 2011, Alexandria city, Virginia"
"1400000US51510201202","3263","354","2336","237","592","312","16","19","133","118","20","31","22","25","144","82","50","58","94","61","Census Tract 2012.02, Alexandria city, Virginia"
"1400000US51510201203","5402","624","3411","638","742","277","154","191","169","118","0","127","753","357","173","151","82","123","91","74","Census Tract 2012.03, Alexandria city, Virginia"
"1400000US51510201204","2685","355","1206","263","867","193","0","127","70","51","0","127","489","370","53","64","33","55","20","32","Census Tract 2012.04, Alexandria city, Virginia"
"1400000US51510201300","3265","504","2651","452","427","310","8","13","85","54","0","127","31","37","63","58","45","56","18","22","Census Tract 2013, Alexandria city, Virginia"
"1400000US51510201400","4195","380","3396","416","189","99","80","93","105","70","5","15","362","342","58","54","0","127","58","54","Census Tract 2014, Alexandria city, Virginia"
"1400000US51510201500","3835","681","3193","474","480","309","58","68","12","16","0","127","25","29","67","66","0","127","67","66","Census Tract 2015, Alexandria city, Virginia"
"1400000US51510201600","4641","670","2488","276","1791","600","0","127","249","143","0","127","42","47","71","51","0","127","71","51","Census Tract 2016, Alexandria city, Virginia"
"1400000US51510201801","4868","334","3961","307","547","103","0","127","154","89","17","28","42","39","147","102","0","127","147","102","Census Tract 2018.01, Alexandria city, Virginia"
"1400000US51510201802","1898","249","1535","157","321","217","0","127","32","41","0","127","10","16","0","127","0","127","0","127","Census Tract 2018.02, Alexandria city, Virginia"
"1400000US51510201900","1586","169","1467","179","38","42","7","12","50","46","0","127","0","127","24","30","0","127","24","30","Census Tract 2019, Alexandria city, Virginia"
"1400000US51510202001","1961","186","1905","194","19","21","0","127","37","49","0","127","0","127","0","127","0","127","0","127","Census Tract 2020.01, Alexandria city, Virginia"
"1400000US51510202002","2350","186","1991","153","174","115","11","15","77","57","18","22","12","18","67","64","0","127","67","64","Census Tract 2020.02, Alexandria city, Virginia"
