geoid,2020 median income,2020 median income margin of error,2020 race: total households,2020 race: total households margin of error,2020 race: White,2020 race: Black,2020 race: Asian,2020 race: Other,2020 race: 2 or more races
48471790200,47097,21693,7329,908,5449,1770,15,25,67
48471790301,51480,8484,3025,464,2090,621,13,16,267
48471790302,56018,8478,5029,816,4781,30,6,5,41
48471790401,69043,24524,5501,862,4163,1126,4,11,173
48471790402,51219,9238,6749,1376,4203,2007,0,217,304
48471790500,29072,8799,8190,821,5867,2005,226,14,78
48471790600,34239,16996,5848,1047,2872,2179,83,5,695
48471790700,29103,2444,7908,1061,4842,2496,140,20,410
48471790800,25548,2102,7454,907,4840,1791,373,123,235
48473680100,130625,12711,7265,719,5565,361,431,617,261
48473680201,72008,27340,3890,634,2876,204,25,656,126
48473680202,42064,7180,6296,277,1790,1614,39,1922,701
48473680301,31910,7615,5069,683,1998,2169,37,822,43
48473680302,85978,34918,2973,704,2793,125,0,18,37
48473680303,58529,22403,3811,651,2401,1093,25,268,24
48473680501,38054,16124,6249,846,1716,2624,0,1790,65
48473680502,59040,5996,5775,713,2479,1304,81,1509,346
48473680601,109286,34877,2415,410,2111,0,0,304,0
48473680602,92955,16641,6105,808,5497,9,0,359,240
48473980000,-,**,3778,814,120,3567,19,5,42
48475950100,60148,12541,4579,249,3827,254,0,309,142
48475950200,80520,6108,4374,359,3773,207,64,150,180
48475950300,48625,17866,2792,335,2433,106,0,97,32
48477170100,45762,10313,4197,605,2332,1664,0,115,82
48477170201,53256,10300,3390,528,2013,893,221,51,212
48477170202,70804,44927,2969,428,2969,0,0,0,0
48477170300,62000,14511,6156,889,4884,724,68,128,352
48477170400,50592,8007,6698,747,5311,939,259,75,114
48477170501,62738,13509,3119,666,2551,355,6,28,179
48477170502,71417,10459,3676,808,3282,255,0,41,38
48477170601,80481,23445,3018,573,2327,658,0,32,1
48477170602,75362,19846,2052,453,1292,584,28,12,136
48479000101,28125,9805,4532,649,3936,0,28,139,408
48479000105,25318,4272,2365,514,1960,0,0,63,332
48479000106,32895,8537,3069,558,2835,0,0,203,31
48479000107,25063,7105,2823,512,2251,21,0,68,459
48479000108,38295,7678,3968,659,3171,2,0,35,753
48479000109,44400,14310,2005,288,1738,0,0,44,223
48479000200,24833,3606,3891,799,2995,0,0,298,598
48479000300,23889,12747,2159,986,1368,3,0,78,708
48479000601,27431,6235,2763,588,2196,1,0,26,515
48479000602,31818,16958,2468,616,1696,5,10,103,654
48479000700,24152,8277,2227,437,2031,0,0,66,130
48479000800,22259,4841,2810,417,2211,0,0,143,436
48479000901,39986,4957,5214,1013,4229,7,18,46,914
48479000903,34731,14566,3020,739,2904,5,0,28,83
48479000904,32679,6807,3795,559,3115,0,0,142,533
48479001001,35750,10237,4456,585,4065,0,0,106,262
48479001003,47446,21293,3065,442,2661,129,129,80,66
48479001004,50050,17914,1747,420,1428,2,0,57,260
48479001101,35270,16208,3662,1029,2448,0,79,100,1035
48479001103,38500,16115,1410,221,1201,0,0,107,102
48479001104,34081,5004,3085,504,2757,29,11,25,263
48479001105,32222,12197,2795,513,2188,0,0,58,528
48479001201,26250,13802,2434,584,1878,27,18,24,487
48479001202,19575,6784,2588,562,2154,32,0,42,360
48479001300,26681,13962,3380,890,2549,0,2,204,625
48479001401,36190,19100,3777,1131,2555,8,0,79,1135
48479001402,35726,6719,3243,457,2938,23,0,95,187
48479001501,32442,7027,2704,605,2113,0,7,76,499
48479001502,37298,8392,4561,678,3951,12,0,67,531
48479001601,49013,8669,4587,728,3781,2,0,95,709
48479001602,81417,21302,6805,1218,5035,168,172,183,1181
48479001706,38839,13059,4561,705,3861,68,0,52,571
48479001709,87519,27241,5221,557,4629,5,54,161,339
48479001710,68451,10053,2302,334,2114,19,0,22,147
48479001711,59375,15054,7440,952,6464,53,0,73,850
48479001714,114500,14062,4441,409,3750,203,43,99,346
48479001715,63046,8961,7709,803,6250,72,0,495,892
48479001716,61761,10903,5736,874,4779,7,0,159,791
48479001717,52870,15029,3650,719,2594,15,0,357,684
48479001718,50550,14086,2357,263,2044,0,36,36,237
48479001719,53846,15793,3482,586,2733,55,0,14,680
48479001720,82121,23936,5300,806,4221,0,178,195,663
48479001721,75625,33037,2169,447,1712,0,0,92,365
48479001722,112762,25922,7243,958,6535,85,130,43,382
48479001723,53456,19362,4537,1464,3369,29,0,123,1016
48479001724,68921,23328,3402,444,3102,0,76,172,52
48479001725,76983,24546,6936,1441,4958,0,179,85,1714
48479001726,68000,17726,5411,943,4989,1,0,22,399
48479001727,123118,27992,8492,2330,7109,31,0,23,1329
48479001806,38033,4609,7048,935,5862,11,191,174,781
48479001809,40250,14989,10762,1331,8889,112,0,421,1316
48479001810,75757,13572,6371,1836,4873,0,0,146,1352
48479001811,53095,17156,4619,721,3980,0,3,121,515
48479001813,45917,25105,880,222,796,0,0,19,65
48479001815,31058,13713,1401,332,1225,0,0,155,21
48479001816,70750,16565,6279,2001,3935,0,0,100,2244
48479001818,22599,5374,3164,16,2814,9,0,111,227
48479001819,42083,17698,3577,589,3278,0,0,94,205
48479001820,-,**,4122,884,3106,0,0,878,138
48479001821,33893,10037,3075,696,2502,0,0,150,412
48479001822,26172,12502,3181,616,2815,0,0,129,237
48479001823,59054,8812,5006,1154,3805,0,0,175,1026
48479001824,80106,15287,4538,979,3280,0,0,14,1210
48479001825,66964,31319,4573,1296,3492,0,40,11,1030
48479001826,65000,26305,5417,1849,4137,0,0,139,1141
48479001827,-,**,1258,301,1106,7,0,20,112
48479001828,28194,12278,4719,58,3573,8,0,33,1105
48479001900,13338,5057,3026,586,2238,12,0,262,514
48479980000,-,**,34,52,34,0,0,0,0
48481740100,57500,12826,5160,744,4202,636,0,151,164
48481740200,48482,19649,1794,265,1267,442,11,6,68
48481740300,34375,17461,1415,421,690,573,0,101,51
48481740400,49601,8467,6077,568,4431,927,0,181,538
48481740500,45487,11505,3332,521,1685,1150,12,343,142
48481740600,55185,13302,4523,665,3474,421,116,154,358
48481740700,29417,16124,1742,319,1337,50,3,158,194
48481740800,37978,7611,3582,549,2614,468,0,274,207
48481740901,69030,46518,3258,644,2956,94,11,159,38
48481740902,87128,30731,3912,482,3803,31,0,59,14
48481741000,43659,8318,4316,734,2743,603,0,337,628
48481741100,61172,12108,2561,446,2368,120,12,34,27
48483950100,58141,10064,2723,208,2597,20,17,36,49
48483950300,45980,5403,2464,208,2073,122,0,106,149
48485010100,20547,6771,1830,572,1021,423,7,255,124
48485010200,17375,12329,1290,384,603,279,0,9,363
48485010400,21229,3616,1633,324,267,1253,0,90,23
48485010600,33250,7366,2232,407,1871,22,30,240,69
48485010700,27625,8406,2311,323,1711,299,0,231,52
48485010800,40542,10151,2808,599,2185,156,27,165,150
48485010900,40703,13237,1805,327,1505,163,0,10,120
48485011000,22243,10595,2352,425,1645,368,0,230,109
48485011100,19095,5301,1318,326,554,39,10,449,236
48485011200,23750,6062,1804,262,1213,221,69,165,102
48485011300,28250,9902,891,189,287,452,0,55,56
48485011400,38950,5300,2295,408,1788,89,65,149,134
48485011500,42969,10255,2409,323,1798,282,24,142,155
48485011600,36045,5108,4412,534,3242,253,319,281,234
48485011700,58860,7084,2480,397,1851,283,132,88,126
48485011800,74844,21161,1911,300,1573,123,37,23,51
48485011901,52917,14441,2237,306,1733,350,62,18,51
48485011902,85820,11254,1529,289,1308,119,58,13,31
48485012001,58106,18657,3275,635,2724,362,160,0,29
48485012002,49142,18254,3398,533,2251,632,98,117,274
48485012100,52391,8376,3010,632,2512,190,28,45,217
48485012201,40673,31694,2164,321,1626,435,21,75,7
48485012202,65588,18887,3869,818,3327,111,85,112,222
48485012301,72794,11853,6343,720,4735,547,289,93,647
48485012302,127442,35787,2469,423,1931,223,137,120,58
48485012401,47389,9224,2412,375,2235,16,55,87,0
48485012402,59448,10036,4117,556,3629,72,190,23,179
48485012600,52892,8945,4150,567,3491,304,168,9,166
48485012700,58547,14535,2545,396,2055,141,0,89,190
48485012800,57791,11521,4541,634,3906,155,16,149,315
48485012900,65833,10402,2456,348,1953,140,42,63,122
48485013000,37436,5529,2152,417,1409,339,6,260,123
48485013100,47059,12173,7644,567,5104,1807,98,316,306
48485013201,37188,9173,4464,1159,3125,1046,58,46,189
48485013202,81500,18336,3037,795,2621,110,121,77,108
48485013300,72500,10234,1269,215,850,231,8,54,126
48485013401,81250,50317,7491,985,5243,1057,440,206,401
48485013502,55994,9072,5227,551,4468,109,23,75,481
48485013503,56316,8092,3197,522,2960,181,35,21,0
48485013504,33955,8591,2495,494,2362,6,17,37,20
48485013600,53590,3016,5459,296,5200,0,0,0,221
48485013700,35341,10413,2732,24,2317,61,9,156,112
48485013800,72839,9084,4691,582,4357,32,0,17,175
48485980000,-,**,0,14,0,0,0,0,0
48487950300,62000,15538,2400,338,2102,161,6,106,20
48487950500,31125,20938,2469,370,1768,292,134,5,270
48487950600,45574,5596,5602,515,4132,611,0,159,570
48487950700,43194,15615,2246,355,1376,178,0,478,169
48489950300,35889,5452,6878,843,5833,2,0,109,934
48489950400,46310,14249,6887,746,5738,181,0,84,814
48489950500,40263,14481,3232,204,2935,0,0,67,230
48489950600,43125,16598,2313,396,2021,0,0,21,177
48489950700,25104,6590,2109,331,1930,0,0,44,135
48489990000,-,**,0,14,0,0,0,0,0
48491020106,123728,20778,4406,626,4139,52,23,15,154
48491020108,93672,14447,3137,454,2962,9,69,25,69
48491020109,131587,12655,3753,503,3534,82,47,0,90
48491020111,72670,10622,3900,1250,3811,0,6,0,83
48491020113,56667,15171,2716,537,1950,343,36,116,269
48491020114,57179,7128,6781,1266,5631,190,202,191,500
48491020115,105907,6044,6625,1393,6346,68,62,72,64
48491020116,67014,14319,3556,500,3421,16,0,0,119
48491020117,64525,12536,2462,466,2445,0,0,0,15
48491020118,86379,4506,4808,713,4401,101,36,27,243
48491020119,56563,30036,2390,447,2184,42,153,11,0
48491020120,136436,7915,4289,1259,3793,114,67,64,239
48491020121,154375,65674,2433,855,2292,112,0,0,1
48491020122,153750,15878,1513,269,1400,10,71,32,0
48491020123,88077,13067,3116,510,2873,55,160,23,5
48491020124,165515,25267,3511,588,3236,11,27,41,154
48491020201,68333,17250,1383,221,1313,0,0,35,21
48491020203,78431,8606,3462,235,3265,21,0,42,122
48491020205,129950,27085,2954,453,2708,40,0,34,150
48491020206,73828,19868,1788,451,1723,38,0,1,26
48491020207,105313,21857,4292,867,3661,117,10,381,119
48491020208,101102,46529,1925,384,1813,18,0,65,9
48491020310,127328,22649,4488,483,3323,44,757,239,116
48491020311,81016,16322,7343,875,4212,619,1845,226,364
48491020319,99500,11695,9111,1157,6843,632,672,552,388
48491020321,54539,9538,2690,331,2114,416,6,63,91
48491020323,72222,17272,3786,519,3055,134,40,208,309
48491020325,64839,5238,2640,514,2041,145,145,78,231
48491020326,154730,9721,6009,1187,5046,187,379,40,357
48491020327,82244,27529,4208,951,3294,53,70,255,530
48491020329,99074,12365,4758,546,4419,120,91,30,98
48491020330,84327,11086,3754,446,3477,53,26,98,100
48491020331,101161,20038,7569,1068,5692,521,213,548,595
48491020332,76343,28590,3830,653,3557,24,0,94,155
48491020333,120364,31592,5092,1316,3899,275,610,59,249
48491020334,68409,19253,5582,879,4145,283,452,243,274
48491020335,108199,15217,3478,543,3201,35,40,44,158
48491020336,81046,18062,5100,672,4627,28,124,6,315
48491020337,130063,22289,6202,1529,5445,104,212,0,417
48491020338,126786,34411,5868,1442,4582,260,86,42,898
48491020339,129951,70181,2330,743,1575,100,207,0,448
48491020340,68472,14376,1615,389,1374,55,46,135,0
48491020341,94301,21572,4281,1278,3946,111,36,7,181
48491020342,95714,16134,3674,1107,2353,582,19,83,637
48491020343,73750,19043,2873,827,1968,433,67,370,35
48491020344,89231,13450,5295,1444,3097,1285,233,450,230
48491020345,166438,25357,8248,875,4725,74,2808,221,420
48491020346,67692,43083,991,198,674,70,185,0,62
48491020347,106842,38571,2622,393,2067,160,357,38,0
48491020348,78750,19790,2300,292,1693,179,291,89,48
48491020349,68077,28003,3805,640,3372,0,226,143,64
48491020350,127596,36011,7433,1115,5482,129,1037,120,665
48491020351,100152,10895,3735,347,3277,78,93,75,164
48491020352,100650,3098,2491,561,1748,0,72,327,344
48491020353,96122,8545,3569,608,3119,35,29,49,337
48491020354,111048,25468,4206,594,3583,236,0,99,283
48491020355,117917,15171,2724,724,1477,390,637,19,183
48491020356,75658,17437,2572,387,1993,112,30,146,118
48491020403,75833,14757,2365,272,1784,24,111,29,411
48491020404,96220,13727,4500,1164,3309,148,168,75,778
48491020405,63553,11871,7244,1767,4904,425,1422,269,163
48491020406,60387,3513,6296,896,5287,187,185,162,468
48491020408,74882,33397,4303,729,3300,82,525,58,290
48491020409,96106,15410,4716,769,3623,218,402,220,229
48491020410,78942,16562,5387,667,4027,364,633,57,306
48491020411,100284,8824,4914,490,3402,431,483,157,423
48491020503,104635,18306,5826,648,4856,43,477,72,321
48491020505,148636,28740,3318,612,2622,193,193,140,170
48491020507,83098,19022,2862,467,1986,38,624,19,176
48491020508,67922,9313,4274,565,2331,185,973,148,312
48491020509,151346,22730,6800,846,3932,326,1780,274,488
48491020511,76607,24458,4591,1320,3274,451,6,138,574
48491020512,57759,9810,3938,690,2627,668,226,119,298
48491020513,59148,9283,1850,362,829,140,225,66,590
48491020514,121000,25877,3369,313,2580,118,404,182,85
48491020515,105227,40830,3311,382,2523,178,546,0,64
48491020516,153064,21889,5225,766,2026,29,3064,0,106
48491020517,111071,19900,5868,634,3664,501,625,462,593
48491020602,90479,6835,5536,792,4400,342,227,92,443
48491020604,108397,16879,8259,1038,6059,375,940,112,719
48491020606,143315,31056,3658,733,2819,18,648,0,173
48491020607,175345,22441,8135,1492,5632,366,2084,30,23
48491020608,123975,19888,7179,1225,6079,261,559,39,196
48491020609,132772,19056,1455,213,1052,0,219,0,184
48491020701,53542,5924,3103,510,2362,388,53,146,154
48491020704,60315,9016,7339,1149,4737,1076,69,604,853
48491020706,159331,22744,5504,1807,4043,369,633,201,252
48491020707,82597,7814,6006,980,4459,434,223,125,765
48491020709,70583,27931,4951,1294,3081,715,598,0,557
48491020710,87607,50667,3467,667,2162,412,150,0,743
48491020711,122862,23405,4836,827,3562,354,512,48,360
48491020712,99485,11500,4528,641,3207,469,298,83,471
48491020713,87653,15812,3454,479,2527,392,97,35,403
48491020808,71346,30848,1495,284,944,54,0,227,270
48491020810,83413,18109,6025,918,4452,794,60,411,308
48491020811,88864,22290,4493,633,2945,733,0,307,457
48491020812,76250,34056,4158,768,3145,125,0,370,400
48491020813,104521,14190,6665,1622,4818,414,186,178,1069
48491020814,154722,35830,5261,746,3837,579,718,22,105
48491020815,191146,45737,1845,376,1756,79,0,0,0
48491020816,101944,20974,4006,598,2931,417,305,25,301
48491020817,124854,9771,3223,625,2253,582,55,106,218
48491020818,135080,12729,6883,1280,4410,501,510,171,1281
48491020819,127006,29366,915,207,915,0,0,0,0
48491020820,81507,17009,7945,1168,5644,1447,104,32,644
48491020821,88750,17318,1715,323,1498,88,0,121,8
48491020822,82927,24432,3842,781,3370,197,8,55,212
48491020900,76146,18271,3948,492,3415,71,27,115,267
48491021000,48676,7451,3380,657,2060,691,67,210,316
48491021100,48398,12519,3182,876,2000,112,0,236,828
48491021201,66569,8154,2777,416,2301,109,0,58,309
48491021202,72162,14023,4172,579,3182,145,28,425,375
48491021203,39205,15209,3116,421,2383,327,0,128,278
48491021300,56111,10003,3107,429,2563,275,0,147,122
48491021402,43364,5156,4751,791,4136,536,0,56,23
48491021404,96235,12821,5768,1063,4111,77,0,397,1129
48491021405,97941,18090,7593,1448,5832,570,50,256,870
48491021406,99016,18761,3734,723,2446,201,588,332,132
48491021407,88811,42925,5370,1316,3107,993,264,178,828
48491021502,51801,8132,5116,777,3559,806,62,188,501
48491021503,48182,6400,5205,1228,3455,247,28,421,1054
48491021506,103125,10773,3931,568,2555,535,74,212,468
48491021509,99875,11002,3473,446,2408,118,789,24,134
48491021510,110965,24369,4849,980,2588,618,748,147,748
48491021511,93125,28425,2299,370,1766,186,39,132,176
48491021512,88250,19251,4496,704,3324,196,482,159,335
48491021513,42563,13390,2481,474,1381,924,86,45,9
48491021514,63757,8723,4159,710,2492,296,879,87,193
48491021515,101841,33088,5465,1506,4726,108,10,296,325
48491021516,75746,22159,2009,589,778,618,209,34,370
48491021517,81078,26371,3591,845,2566,314,119,108,484
48491021518,101929,25850,4019,697,2826,820,235,77,61
48491021601,72610,14949,5724,685,4577,335,280,158,356
48491021602,73000,6990,2398,435,2109,156,20,50,63
48491021603,89750,8243,2014,620,1810,9,4,48,124
48493000102,72674,21332,3389,399,3136,20,15,27,189
48493000103,94231,29481,3148,445,2803,19,0,53,273
48493000104,96159,12832,4988,712,4199,55,15,327,372
48493000201,55776,18427,2434,417,2167,16,0,60,187
48493000202,76125,16580,2379,368,2297,0,0,55,27
48493000300,49167,10953,6327,358,5373,59,71,159,665
48493000402,66714,15194,3324,561,3020,30,0,153,121
48493000404,129191,18060,7910,1064,6715,252,72,172,699
48493000405,121000,22813,2174,402,2041,0,0,0,81
48493000406,84063,29389,4994,682,4405,149,34,195,82
48493000500,70511,10780,5123,786,4735,14,46,67,250
48493000600,70900,9423,3920,435,3479,0,0,6,435
48495950200,62717,18346,2065,301,1887,24,0,41,49
48495950300,60125,12452,4323,406,3041,240,0,158,814
48495950400,94609,13713,1434,236,1358,31,0,15,30
48497150101,78460,11618,4399,514,3925,12,0,74,237
48497150103,81715,12026,4461,615,3810,40,105,346,44
48497150104,76503,25863,3853,718,3778,0,0,20,36
48497150201,65040,29424,3017,336,2775,185,29,22,6
48497150202,62570,11419,3794,654,3307,58,0,342,87
48497150300,61224,5554,2759,462,2651,7,0,0,71
48497150402,86382,11561,6305,777,5780,4,4,242,221
48497150403,80625,19757,4859,707,4558,25,16,74,107
48497150404,62335,12098,2030,526,1963,0,0,16,48
48497150405,54125,13630,4308,710,3956,206,0,74,37
48497150500,58920,12595,6196,254,5812,105,47,114,113
48497150603,62639,15872,5150,669,4516,158,36,105,270
48497150604,75083,37213,4399,796,4360,0,39,0,0
48497150605,61250,18642,5462,758,5062,12,0,190,193
48497150606,68224,11814,2773,320,2601,99,0,16,47
48497150607,81250,12149,4119,518,3584,3,0,184,330
48499950100,60204,11932,4783,650,4471,0,0,0,306
48499950200,54722,13085,3276,169,2574,227,109,328,38
48499950301,64886,31734,4278,628,4101,0,20,101,39
48499950303,57282,7569,2948,531,2858,0,33,0,16
48499950304,59621,7525,2580,446,2360,62,35,60,63
48499950401,63318,15668,2003,513,1969,0,0,5,29
48499950402,63977,16433,2721,482,2646,44,0,6,21
48499950500,44886,9267,2920,381,2555,136,0,83,93
48499950601,51845,15102,4431,593,3245,1047,7,14,105
48499950602,58070,10168,4102,687,3962,0,0,0,123
48499950700,58427,10626,6064,826,5282,23,68,294,134
48499950800,45461,8218,4948,222,3757,677,2,366,99
48501950100,60375,13618,2030,393,1768,0,27,101,134
48501950200,70434,7912,6582,393,5523,13,0,301,637
48503950200,40754,9652,4267,334,3992,8,17,117,75
48503950401,80864,11602,2117,363,2010,16,25,46,3
48503950402,71364,21601,3204,375,2984,114,2,35,42
48503950500,45469,21690,2293,378,2111,42,0,0,140
48503950600,49732,10291,6080,385,5790,149,0,58,7
48505950303,-,**,1145,349,1029,0,0,116,0
48505950304,26932,15274,3062,744,2161,0,0,347,554
48505950305,22419,18955,2278,600,2010,0,0,153,115
48505950306,33646,11029,2166,697,1628,0,0,52,486
48505950401,48529,28385,2640,745,2063,0,171,61,345
48505950402,36201,17565,2952,668,2553,0,0,32,367
48507950100,-,**,1764,512,1308,0,0,0,456
48507950200,27500,16394,1376,387,1182,72,0,0,122
48507950301,43750,33237,2321,510,1802,8,3,120,388
48507950302,40563,13316,6469,515,5789,0,36,224,420
